Order Date,Customer Name,Segment,City,State,Postal Code,Region,Category,Sub-Category,Sales,Quantity,Profit
2/10/2017,Mike Pelletier,Home Office,Laguna Niguel,California,92677,West,Furniture,Bookcases,203.983,2,16.7986
10/29/2016,Jim Mitchum,Corporate,Bridgeton,New Jersey,8302,East,Office Supplies,Storage,40.74,3,0.4074
10/29/2016,Jim Mitchum,Corporate,Bridgeton,New Jersey,8302,East,Office Supplies,Appliances,11.67,3,3.0342
9/15/2017,Carl Ludwig,Consumer,Everett,Massachusetts,2149,East,Technology,Phones,39.99,1,11.5971
9/15/2017,Carl Ludwig,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Art,16.28,2,6.512
9/15/2017,Carl Ludwig,Consumer,Everett,Massachusetts,2149,East,Furniture,Bookcases,782.94,3,203.5644
9/15/2017,Carl Ludwig,Consumer,Everett,Massachusetts,2149,East,Office Supplies,Binders,242.48,7,116.3904
3/11/2014,Chloris Kastensmidt,Consumer,Columbus,Ohio,43229,East,Furniture,Furnishings,8.32,5,2.288
3/11/2014,Chloris Kastensmidt,Consumer,Columbus,Ohio,43229,East,Office Supplies,Fasteners,10.464,6,1.7004
2/4/2014,Deborah Brumfield,Home Office,San Diego,California,92024,West,Office Supplies,Binders,82.896,3,29.0136
2/4/2014,Deborah Brumfield,Home Office,San Diego,California,92024,West,Office Supplies,Paper,34.24,4,16.0928
12/31/2014,Pamela Coakley,Corporate,Watertown,New York,13601,East,Furniture,Bookcases,1573.488,7,196.686
11/23/2015,Victoria Brennan,Corporate,San Antonio,Texas,78207,Central,Office Supplies,Paper,335.52,4,117.432
11/23/2015,Victoria Brennan,Corporate,San Antonio,Texas,78207,Central,Office Supplies,Binders,23.912,2,-40.6504
11/23/2015,Victoria Brennan,Corporate,San Antonio,Texas,78207,Central,Office Supplies,Storage,27.056,2,2.3674
7/6/2014,Emily Phan,Consumer,New York City,New York,10011,East,Technology,Copiers,559.992,1,174.9975
11/13/2017,Maria Etezadi,Home Office,Houston,Texas,77095,Central,Office Supplies,Appliances,9.324,6,-24.7086
6/17/2016,Ivan Gibson,Consumer,San Diego,California,92024,West,Office Supplies,Paper,111.96,2,54.8604
5/3/2014,Joni Sundaresam,Home Office,Appleton,Wisconsin,54915,Central,Office Supplies,Labels,21.56,7,10.3488
10/16/2017,Bobby Odegard,Consumer,Richmond,Kentucky,40475,South,Office Supplies,Binders,124.75,5,57.385
2/6/2015,Victoria Wilson,Corporate,Bellevue,Washington,98006,West,Office Supplies,Art,5.28,3,1.5312
9/4/2017,Aimee Bixby,Consumer,Long Beach,New York,11561,East,Technology,Accessories,91.96,4,39.5428
5/9/2016,Julia West,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Envelopes,9.344,1,3.504
5/9/2016,Julia West,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Art,79.36,5,9.92
3/16/2015,Jeremy Ellison,Consumer,Seattle,Washington,98103,West,Furniture,Tables,171.96,2,44.7096
4/9/2016,Edward Becker,Corporate,Seattle,Washington,98103,West,Office Supplies,Binders,35.352,9,12.8151
4/4/2014,Paul Knutson,Home Office,San Francisco,California,94109,West,Office Supplies,Labels,18.9,6,9.072
9/5/2017,Christopher Schild,Home Office,Seattle,Washington,98115,West,Office Supplies,Art,2.78,1,0.7228
6/30/2017,Sheri Gordon,Consumer,New York City,New York,10011,East,Furniture,Tables,1044.63,5,-295.9785
11/9/2015,Charlotte Melton,Consumer,Philadelphia,Pennsylvania,19134,East,Office Supplies,Paper,11.352,3,4.1151
3/4/2014,Clay Ludtke,Consumer,Columbia,South Carolina,29203,South,Office Supplies,Storage,354.9,5,17.745
3/19/2015,Jesus Ocampo,Home Office,Seattle,Washington,98105,West,Technology,Phones,453.576,3,39.6879
11/29/2015,Anthony Witt,Consumer,Allen,Texas,75002,Central,Technology,Accessories,21.48,3,-0.2685
11/29/2015,Anthony Witt,Consumer,Allen,Texas,75002,Central,Office Supplies,Binders,8.784,4,-13.6152
6/11/2017,Dianna Vittorini,Consumer,Los Angeles,California,90004,West,Office Supplies,Paper,122.97,3,60.2553
11/26/2017,Adam Hart,Corporate,Atlanta,Georgia,30318,South,Office Supplies,Art,12.84,3,3.7236
11/23/2014,Sanjit Chand,Consumer,Los Angeles,California,90004,West,Furniture,Chairs,603.92,5,-67.941
11/23/2014,Sanjit Chand,Consumer,Los Angeles,California,90004,West,Office Supplies,Envelopes,21.84,3,10.4832
11/23/2014,Sanjit Chand,Consumer,Los Angeles,California,90004,West,Technology,Accessories,29.99,1,6.2979
11/23/2014,Sanjit Chand,Consumer,Los Angeles,California,90004,West,Furniture,Chairs,381.44,2,23.84
12/15/2014,Mick Crebagga,Consumer,El Paso,Texas,79907,Central,Technology,Phones,40.68,3,-9.153
12/15/2014,Mick Crebagga,Consumer,El Paso,Texas,79907,Central,Furniture,Chairs,763.28,5,-21.808
4/22/2016,Tonja Turnell,Home Office,Aurora,Illinois,60505,Central,Office Supplies,Storage,23.952,2,2.3952
5/23/2016,Anne Pryor,Home Office,Florence,Alabama,35630,South,Office Supplies,Paper,4.98,1,2.4402
2/27/2016,Dan Lawera,Consumer,New York City,New York,10011,East,Office Supplies,Appliances,170.88,3,49.5552
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Technology,Phones,307.98,2,89.3142
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Furniture,Tables,382.806,9,-153.1224
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Office Supplies,Storage,41.96,2,2.9372
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Office Supplies,Binders,1217.568,2,456.588
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Furniture,Furnishings,47.04,3,18.3456
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Furniture,Furnishings,6.16,2,2.9568
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Technology,Phones,979.95,5,274.386
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Office Supplies,Paper,143.7,3,68.976
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Office Supplies,Fasteners,10.65,3,5.0055
8/9/2015,Naresj Patel,Consumer,New York City,New York,10024,East,Technology,Accessories,247.8,4,34.692
5/12/2016,Vivek Grady,Corporate,Virginia Beach,Virginia,23464,South,Office Supplies,Art,10.96,4,2.9592
4/15/2016,Muhammed Yedwab,Corporate,Grapevine,Texas,76051,Central,Office Supplies,Art,33.488,7,5.8604
4/15/2016,Muhammed Yedwab,Corporate,Grapevine,Texas,76051,Central,Office Supplies,Fasteners,8.04,5,2.9145
6/23/2015,Rick Duston,Consumer,Olympia,Washington,98502,West,Technology,Phones,201.568,4,22.6764
10/19/2014,Jeremy Farry,Consumer,Los Angeles,California,90032,West,Office Supplies,Paper,13.44,3,6.5856
3/24/2015,Dennis Pardue,Home Office,Peoria,Illinois,61604,Central,Furniture,Bookcases,359.058,3,-35.9058
5/8/2017,Maribeth Dona,Consumer,Columbus,Ohio,43229,East,Furniture,Chairs,47.992,2,-2.0568
10/16/2017,Maribeth Yedwab,Corporate,New York City,New York,10011,East,Furniture,Furnishings,547.3,13,175.136
11/19/2017,Aimee Bixby,Consumer,Carrollton,Texas,75007,Central,Office Supplies,Paper,16.896,4,5.28
11/19/2017,Aimee Bixby,Consumer,Carrollton,Texas,75007,Central,Office Supplies,Supplies,6.672,1,0.5004
11/19/2017,Aimee Bixby,Consumer,Carrollton,Texas,75007,Central,Office Supplies,Art,99.136,4,8.6744
11/19/2017,Aimee Bixby,Consumer,Carrollton,Texas,75007,Central,Furniture,Furnishings,15.992,2,-13.993
5/8/2016,George Bell,Corporate,Dover,Delaware,19901,East,Furniture,Furnishings,211.96,2,42.392
12/11/2016,Cynthia Arntzen,Consumer,Smyrna,Tennessee,37167,South,Office Supplies,Art,6.672,3,1.668
11/30/2017,Max Engle,Consumer,Newark,Delaware,19711,East,Office Supplies,Art,155.94,6,45.2226
4/19/2016,Jas O'Carroll,Consumer,Los Angeles,California,90049,West,Technology,Phones,39.96,5,12.987
4/19/2016,Jas O'Carroll,Consumer,Los Angeles,California,90049,West,Office Supplies,Art,5.46,3,1.5288
4/19/2016,Jas O'Carroll,Consumer,Los Angeles,California,90049,West,Office Supplies,Art,73.2,5,21.228
4/19/2016,Jas O'Carroll,Consumer,Los Angeles,California,90049,West,Office Supplies,Binders,5.84,1,1.971
4/19/2016,Jas O'Carroll,Consumer,Los Angeles,California,90049,West,Office Supplies,Paper,22.72,4,10.224
4/19/2016,Jas O'Carroll,Consumer,Los Angeles,California,90049,West,Office Supplies,Binders,9.336,3,3.2676
5/26/2014,Marina Lichtenstein,Corporate,Los Angeles,California,90008,West,Furniture,Bookcases,290.666,2,27.3568
5/26/2014,Marina Lichtenstein,Corporate,Los Angeles,California,90008,West,Technology,Phones,201.584,2,20.1584
5/26/2014,Marina Lichtenstein,Corporate,Los Angeles,California,90008,West,Technology,Phones,83.984,2,31.494
12/21/2017,Yana Sorensen,Corporate,Oakland,California,94601,West,Office Supplies,Storage,1000.02,7,290.0058
3/15/2016,Paul Lucas,Home Office,Philadelphia,Pennsylvania,19143,East,Technology,Accessories,83.976,3,-13.6461
8/10/2015,Julie Kriz,Home Office,Eagan,Minnesota,55122,Central,Office Supplies,Labels,3.75,1,1.8
8/10/2015,Julie Kriz,Home Office,Eagan,Minnesota,55122,Central,Office Supplies,Labels,41.4,4,19.872
8/10/2015,Julie Kriz,Home Office,Eagan,Minnesota,55122,Central,Office Supplies,Art,29.79,3,12.5118
9/10/2016,Parhena Norris,Home Office,New York City,New York,10011,East,Office Supplies,Storage,59.48,2,8.922
9/10/2016,Parhena Norris,Home Office,New York City,New York,10011,East,Office Supplies,Paper,6.69,1,3.0774
7/8/2017,Jenna Caffey,Consumer,Kent,Washington,98031,West,Furniture,Furnishings,198.46,2,99.23
7/8/2017,Jenna Caffey,Consumer,Kent,Washington,98031,West,Office Supplies,Labels,786.48,8,385.3752
7/8/2017,Jenna Caffey,Consumer,Kent,Washington,98031,West,Office Supplies,Binders,23.168,2,7.8192
7/8/2017,Jenna Caffey,Consumer,Kent,Washington,98031,West,Technology,Accessories,50,2,10.5
12/19/2015,James Galang,Consumer,Los Angeles,California,90049,West,Technology,Phones,675.96,5,84.495
12/19/2015,James Galang,Consumer,Los Angeles,California,90049,West,Technology,Accessories,1265.85,3,556.974
11/16/2015,Philisse Overcash,Home Office,New York City,New York,10011,East,Office Supplies,Appliances,523.25,5,141.2775
9/24/2015,Marc Crier,Consumer,Lafayette,Louisiana,70506,South,Furniture,Chairs,517.5,6,155.25
6/21/2017,Alan Shonely,Consumer,Cleveland,Ohio,44105,East,Furniture,Furnishings,17.92,5,2.464
6/21/2017,Alan Shonely,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Binders,41.256,6,-34.38
5/8/2016,Clay Ludtke,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Storage,1006.056,3,88.0299
5/8/2016,Clay Ludtke,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Paper,10.688,2,3.7408
5/8/2016,Clay Ludtke,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Paper,10.368,2,3.6288
5/8/2016,Clay Ludtke,Consumer,Cleveland,Ohio,44105,East,Office Supplies,Storage,25.12,2,1.57
5/8/2016,Clay Ludtke,Consumer,Cleveland,Ohio,44105,East,Technology,Accessories,58.112,2,7.264
11/26/2014,Natalie Webber,Consumer,Tigard,Oregon,97224,West,Office Supplies,Paper,15.552,3,5.4432
11/26/2014,Natalie Webber,Consumer,Tigard,Oregon,97224,West,Office Supplies,Storage,669.08,5,-167.27
11/26/2014,Natalie Webber,Consumer,Tigard,Oregon,97224,West,Technology,Phones,438.336,4,-87.6672
5/26/2016,Toby Braunhardt,Consumer,Washington,District of Columbia,20016,East,Office Supplies,Paper,19.44,3,9.3312
5/26/2016,Toby Braunhardt,Consumer,Washington,District of Columbia,20016,East,Office Supplies,Binders,9.64,2,4.4344
5/26/2016,Toby Braunhardt,Consumer,Washington,District of Columbia,20016,East,Office Supplies,Paper,12.7,2,5.842
5/26/2016,Toby Braunhardt,Consumer,Washington,District of Columbia,20016,East,Furniture,Furnishings,41.37,3,17.3754
11/29/2014,Bill Stewart,Corporate,Skokie,Illinois,60076,Central,Office Supplies,Fasteners,12.624,2,3.945
3/19/2015,Fred Hopkins,Corporate,Seattle,Washington,98115,West,Office Supplies,Storage,1247.64,3,349.3392
3/19/2015,Fred Hopkins,Corporate,Seattle,Washington,98115,West,Technology,Copiers,3149.93,7,1480.4671
3/19/2015,Fred Hopkins,Corporate,Seattle,Washington,98115,West,Office Supplies,Paper,209.7,2,100.656
11/1/2015,Valerie Mitchum,Home Office,Philadelphia,Pennsylvania,19140,East,Technology,Accessories,35.36,2,-3.094
11/1/2015,Valerie Mitchum,Home Office,Philadelphia,Pennsylvania,19140,East,Office Supplies,Fasteners,3.168,2,-0.7128
9/26/2015,Sarah Foster,Consumer,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,121.104,6,-100.92
9/26/2015,Sarah Foster,Consumer,Philadelphia,Pennsylvania,19143,East,Technology,Phones,45.894,1,-9.1788
8/29/2014,Hilary Holden,Corporate,San Francisco,California,94110,West,Office Supplies,Paper,109.92,2,53.8608
8/29/2014,Hilary Holden,Corporate,San Francisco,California,94110,West,Office Supplies,Paper,13.36,2,6.4128
11/18/2017,Christina DeMoss,Consumer,Seattle,Washington,98105,West,Office Supplies,Storage,169.68,6,45.8136
11/18/2017,Christina DeMoss,Consumer,Seattle,Washington,98105,West,Technology,Accessories,132.52,4,54.3332
11/18/2017,Christina DeMoss,Consumer,Seattle,Washington,98105,West,Office Supplies,Fasteners,2.96,2,1.4208
11/18/2017,Christina DeMoss,Consumer,Seattle,Washington,98105,West,Office Supplies,Binders,8.448,2,2.9568
11/18/2017,Christina DeMoss,Consumer,Seattle,Washington,98105,West,Office Supplies,Storage,95.94,3,9.594
5/12/2014,Hunter Lopez,Consumer,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,34.79,7,10.7849
1/20/2017,Thea Hendricks,Consumer,Los Angeles,California,90045,West,Technology,Phones,160.776,3,10.0485
10/30/2017,Michelle Moray,Consumer,Seattle,Washington,98115,West,Office Supplies,Binders,88.752,3,27.735
10/30/2017,Michelle Moray,Consumer,Seattle,Washington,98115,West,Office Supplies,Binders,13.904,2,5.214
4/30/2017,Quincy Jones,Corporate,Philadelphia,Pennsylvania,19143,East,Technology,Phones,677.58,5,-158.102
4/30/2017,Quincy Jones,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,13.896,3,-9.264
11/24/2016,Neola Schneider,Consumer,Dallas,Texas,75217,Central,Office Supplies,Storage,41.92,5,3.668
11/24/2016,Neola Schneider,Consumer,Dallas,Texas,75217,Central,Technology,Accessories,297.576,3,-7.4394
11/24/2016,Neola Schneider,Consumer,Dallas,Texas,75217,Central,Office Supplies,Fasteners,4.344,3,0.8688
11/24/2016,Neola Schneider,Consumer,Dallas,Texas,75217,Central,Technology,Accessories,94.992,2,-2.3748
11/24/2016,Neola Schneider,Consumer,Dallas,Texas,75217,Central,Office Supplies,Paper,74.352,3,23.235
11/24/2016,Neola Schneider,Consumer,Dallas,Texas,75217,Central,Office Supplies,Art,14.04,3,1.5795
1/10/2015,Michael Moore,Consumer,New York City,New York,10011,East,Furniture,Tables,1018.104,4,-373.3048
10/19/2017,Rick Duston,Consumer,Houston,Texas,77095,Central,Technology,Phones,16.68,3,5.2125
3/22/2016,Robert Barroso,Corporate,North Las Vegas,Nevada,89031,West,Technology,Accessories,58.58,2,19.3314
7/3/2017,Rob Dowd,Consumer,Plano,Texas,75023,Central,Technology,Phones,167.968,4,62.988
12/11/2015,Shaun Weien,Consumer,Suffolk,Virginia,23434,South,Office Supplies,Labels,196.62,2,96.3438
9/17/2015,Sylvia Foulston,Corporate,Houston,Texas,77041,Central,Furniture,Furnishings,21.936,2,-10.4196
9/17/2015,Sylvia Foulston,Corporate,Houston,Texas,77041,Central,Office Supplies,Binders,6.588,3,-10.2114
5/18/2016,Eric Barreto,Consumer,San Francisco,California,94110,West,Office Supplies,Storage,104.28,3,26.07
5/18/2016,Eric Barreto,Consumer,San Francisco,California,94110,West,Office Supplies,Paper,17.94,3,8.7906
9/7/2014,Sean Braxton,Corporate,Philadelphia,Pennsylvania,19134,East,Office Supplies,Storage,64.784,1,-14.5764
9/7/2014,Sean Braxton,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Phones,32.382,3,4.3176
9/7/2014,Sean Braxton,Corporate,Philadelphia,Pennsylvania,19134,East,Furniture,Furnishings,42.368,2,8.4736
9/7/2014,Sean Braxton,Corporate,Philadelphia,Pennsylvania,19134,East,Technology,Machines,399.54,4,-559.356
9/29/2016,Pamela Stobb,Consumer,Los Angeles,California,90008,West,Office Supplies,Paper,18.97,1,9.1056
11/7/2016,Claudia Bergmann,Corporate,San Francisco,California,94110,West,Furniture,Furnishings,14.82,3,6.2244
4/24/2017,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Appliances,99.28,2,12.41
4/24/2017,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,1.188,2,-0.99
4/24/2017,Damala Kotsonis,Corporate,Philadelphia,Pennsylvania,19143,East,Office Supplies,Binders,7.518,2,-5.7638
12/10/2017,Anthony Witt,Consumer,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,10.368,2,3.6288
12/10/2017,Anthony Witt,Consumer,Philadelphia,Pennsylvania,19140,East,Furniture,Furnishings,310.88,2,23.316
8/16/2014,Troy Staebel,Consumer,Philadelphia,Pennsylvania,19143,East,Furniture,Tables,853.092,6,-227.4912
12/9/2017,Herbert Flentye,Consumer,Indianapolis,Indiana,46203,Central,Office Supplies,Paper,33.45,5,15.387
12/9/2017,Herbert Flentye,Consumer,Indianapolis,Indiana,46203,Central,Office Supplies,Binders,10.4,5,5.096
3/14/2016,Henia Zydlo,Consumer,Columbus,Ohio,43229,East,Furniture,Furnishings,21.88,5,6.2905
6/26/2016,Alejandro Ballentine,Home Office,Plano,Texas,75023,Central,Technology,Accessories,13.616,2,3.5742
9/25/2015,Phillina Ober,Home Office,Bayonne,New Jersey,7002,East,Technology,Accessories,63.96,4,19.8276
9/25/2015,Phillina Ober,Home Office,Bayonne,New Jersey,7002,East,Office Supplies,Binders,14.46,3,7.0854
9/25/2015,Phillina Ober,Home Office,Bayonne,New Jersey,7002,East,Technology,Phones,104.98,2,52.49
12/27/2015,Arthur Gainer,Consumer,Los Angeles,California,90008,West,Office Supplies,Appliances,106.96,2,31.0184
12/27/2015,Arthur Gainer,Consumer,Los Angeles,California,90008,West,Office Supplies,Labels,21.56,7,10.3488
6/3/2014,Steven Cartwright,Consumer,Seattle,Washington,98115,West,Furniture,Tables,515.88,6,113.4936
7/13/2015,Natalie DeCherney,Consumer,New York City,New York,10035,East,Office Supplies,Binders,11.808,2,4.2804
7/13/2015,Natalie DeCherney,Consumer,New York City,New York,10035,East,Furniture,Chairs,1931.04,9,321.84
7/13/2015,Natalie DeCherney,Consumer,New York City,New York,10035,East,Office Supplies,Paper,9.96,2,4.6812
2/2/2014,Cynthia Delaney,Home Office,San Diego,California,92037,West,Office Supplies,Fasteners,12.35,5,5.8045
3/8/2016,Patrick Gardner,Consumer,Glendale,Arizona,85301,West,Office Supplies,Binders,9.702,3,-7.1148
11/22/2015,Irene Maddox,Consumer,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,11.61,2,-9.288
10/30/2017,Jamie Kunitz,Consumer,San Francisco,California,94122,West,Office Supplies,Labels,43.86,6,20.6142
10/30/2017,Jamie Kunitz,Consumer,San Francisco,California,94122,West,Technology,Phones,148.48,2,16.704
10/30/2017,Jamie Kunitz,Consumer,San Francisco,California,94122,West,Office Supplies,Paper,7.42,2,3.71
10/30/2017,Jamie Kunitz,Consumer,San Francisco,California,94122,West,Furniture,Chairs,71.992,1,-0.8999
10/30/2017,Jamie Kunitz,Consumer,San Francisco,California,94122,West,Office Supplies,Art,19.9,5,6.567
10/30/2017,Jamie Kunitz,Consumer,San Francisco,California,94122,West,Office Supplies,Appliances,1702.12,14,510.636
1/30/2015,Jeremy Pistek,Consumer,Houston,Texas,77070,Central,Office Supplies,Paper,14.304,6,5.0064
9/8/2017,Michelle Moray,Consumer,Chicago,Illinois,60610,Central,Furniture,Tables,765.625,7,-566.5625
10/7/2017,Debra Catini,Consumer,San Francisco,California,94110,West,Furniture,Bookcases,307.666,2,-14.4784
4/30/2016,John Lee,Consumer,New York City,New York,10011,East,Office Supplies,Binders,7.712,2,2.7956
5/19/2016,Bradley Nguyen,Consumer,New York City,New York,10011,East,Office Supplies,Appliances,242.9,5,70.441
5/19/2016,Bradley Nguyen,Consumer,New York City,New York,10011,East,Office Supplies,Storage,454.9,5,0
5/19/2016,Bradley Nguyen,Consumer,New York City,New York,10011,East,Furniture,Furnishings,35.92,4,15.0864
5/19/2016,Bradley Nguyen,Consumer,New York City,New York,10011,East,Furniture,Furnishings,39.76,8,12.3256
5/19/2016,Bradley Nguyen,Consumer,New York City,New York,10011,East,Office Supplies,Binders,47.744,4,14.92
