Order Date,Customer Name,Segment,City,State,Region,Category,Sub-Category,Sales,Quantity,Profit
04-08-2016,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,Office Supplies,Appliances,1089.75,3,305.13
04-08-2016,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,Office Supplies,Paper,447.84,8,219.4416
04-08-2016,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,Office Supplies,Art,16.4,5,4.264
04-08-2016,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,Technology,Phones,399.96,5,34.9965
04-08-2016,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,Office Supplies,Storage,158.9,5,7.945
04-08-2016,Valerie Dominguez,Consumer,Pleasant Grove,Utah,West,Office Supplies,Binders,13.184,1,4.7792
03-09-2018,Julie Kriz,Home Office,Aurora,Illinois,Central,Furniture,Furnishings,83.952,3,-90.2484
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Storage,80.98,1,1.6196
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Paper,348.84,9,170.9316
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Fasteners,9.45,5,0.189
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Furniture,Furnishings,18.84,3,7.1592
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Furniture,Bookcases,239.98,2,52.7956
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Envelopes,167.96,2,78.9412
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Technology,Phones,104.85,3,28.3095
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Technology,Phones,484.83,3,126.0558
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Paper,122.97,3,60.2553
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Storage,154.44,3,1.5444
05-02-2018,Paul Prost,Home Office,Smyrna,Georgia,South,Office Supplies,Paper,342.37,7,160.9139
03-07-2019,Yana Sorensen,Corporate,Burlington,North Carolina,South,Office Supplies,Art,9.552,3,1.5522
09-10-2019,Cyma Kinney,Corporate,Aurora,Illinois,Central,Furniture,Tables,652.45,5,-430.617
09-10-2019,Cyma Kinney,Corporate,Aurora,Illinois,Central,Furniture,Tables,66.645,3,-42.6528
24-11-2018,Nat Carroll,Consumer,New York City,New York,East,Office Supplies,Binders,17.216,4,6.0256
24-11-2018,Nat Carroll,Consumer,New York City,New York,East,Office Supplies,Paper,11.56,2,5.6644
24-11-2018,Nat Carroll,Consumer,New York City,New York,East,Technology,Accessories,88.4,4,11.492
24-11-2018,Nat Carroll,Consumer,New York City,New York,East,Office Supplies,Paper,6.48,1,3.1104
01-11-2018,Katherine Murray,Home Office,Salem,Virginia,South,Technology,Phones,21.8,2,6.104
01-11-2018,Katherine Murray,Home Office,Salem,Virginia,South,Office Supplies,Envelopes,251.79,3,118.3413
19-04-2018,Gary Mitchum,Home Office,Columbus,Ohio,East,Furniture,Tables,205.176,2,-58.1332
19-04-2018,Gary Mitchum,Home Office,Columbus,Ohio,East,Office Supplies,Paper,419.4,5,146.79
06-04-2016,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,East,Office Supplies,Supplies,10.304,1,-2.1896
06-04-2016,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,East,Furniture,Tables,154.764,3,-36.1116
06-04-2016,Shirley Daniels,Home Office,Philadelphia,Pennsylvania,East,Technology,Accessories,116.784,2,21.897
02-09-2018,Karen Daniels,Consumer,New York City,New York,East,Office Supplies,Art,75.48,2,19.6248
02-09-2018,Karen Daniels,Consumer,New York City,New York,East,Furniture,Furnishings,39.98,2,9.995
25-09-2018,Adrian Barton,Consumer,Phoenix,Arizona,West,Furniture,Tables,393.165,3,-204.4458
04-11-2019,Sam Zeldin,Home Office,Grand Prairie,Texas,Central,Office Supplies,Labels,23.68,2,8.88
09-07-2018,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Chairs,408.006,2,72.5344
09-07-2018,Jonathan Doherty,Corporate,New York City,New York,East,Furniture,Furnishings,165.28,4,14.8752
30-06-2016,Helen Abelman,Consumer,New York City,New York,East,Office Supplies,Binders,334.768,7,108.7996
28-01-2019,Beth Thompson,Home Office,Costa Mesa,California,West,Technology,Accessories,239.97,3,26.3967
28-01-2019,Beth Thompson,Home Office,Costa Mesa,California,West,Furniture,Furnishings,37.74,3,12.8316
21-09-2017,Stuart Van,Corporate,Houston,Texas,Central,Technology,Phones,946.344,7,118.293
21-09-2017,Stuart Van,Corporate,Houston,Texas,Central,Technology,Accessories,151.2,3,32.13
21-09-2017,Stuart Van,Corporate,Houston,Texas,Central,Furniture,Furnishings,4.928,4,-1.4784
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Office Supplies,Paper,86.272,4,31.2736
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Office Supplies,Binders,72.588,2,-48.392
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Office Supplies,Appliances,60.672,2,14.4096
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Office Supplies,Binders,77.031,9,-59.0571
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Office Supplies,Storage,119.904,6,-1.4988
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Technology,Phones,263.96,5,23.0965
26-09-2017,Rick Wilson,Corporate,Mesa,Arizona,West,Office Supplies,Storage,363.648,4,-86.3664
31-10-2017,Damala Kotsonis,Corporate,Salinas,California,West,Office Supplies,Binders,9.728,2,3.2832
31-10-2017,Damala Kotsonis,Corporate,Salinas,California,West,Office Supplies,Envelopes,14.75,5,7.08
31-10-2017,Damala Kotsonis,Corporate,Salinas,California,West,Office Supplies,Binders,29.8,5,9.3125
31-10-2017,Damala Kotsonis,Corporate,Salinas,California,West,Office Supplies,Labels,427.42,14,196.6132
26-11-2019,Liz Thompson,Consumer,Columbus,Ohio,East,Technology,Phones,220.752,8,-40.4712
19-12-2016,Irene Maddox,Consumer,Florence,Alabama,South,Office Supplies,Binders,152.76,6,74.8524
19-12-2016,Irene Maddox,Consumer,Florence,Alabama,South,Office Supplies,Supplies,7.27,1,1.9629
19-12-2016,Irene Maddox,Consumer,Florence,Alabama,South,Furniture,Chairs,1819.86,14,163.7874
26-12-2018,Frank Preis,Consumer,Seattle,Washington,West,Office Supplies,Paper,33.9,5,15.594
20-06-2019,Shui Tom,Consumer,Parma,Ohio,East,Office Supplies,Paper,31.104,6,10.8864
20-06-2019,Shui Tom,Consumer,Parma,Ohio,East,Office Supplies,Art,5.248,2,0.5904
15-10-2017,Joel Eaton,Consumer,Amarillo,Texas,Central,Technology,Accessories,263.88,3,42.8805
15-10-2017,Joel Eaton,Consumer,Amarillo,Texas,Central,Furniture,Chairs,2453.43,5,-350.49
12-04-2019,Bill Donatelli,Consumer,Providence,Rhode Island,East,Office Supplies,Binders,29.7,5,13.365
12-04-2019,Bill Donatelli,Consumer,Providence,Rhode Island,East,Office Supplies,Paper,39.96,4,17.982
19-12-2019,Michael Moore,Consumer,San Francisco,California,West,Office Supplies,Binders,36.672,2,11.46
05-08-2019,Pauline Webber,Corporate,Richmond,Kentucky,South,Office Supplies,Paper,13.76,2,6.3296
01-10-2017,Shaun Chance,Corporate,Aurora,Colorado,West,Office Supplies,Storage,139.424,4,17.428
23-05-2018,Ken Lonsdale,Consumer,Chicago,Illinois,Central,Technology,Phones,1979.928,9,148.4946
13-06-2019,Shirley Daniels,Home Office,Chicago,Illinois,Central,Office Supplies,Storage,164.736,4,-39.1248
13-06-2019,Shirley Daniels,Home Office,Chicago,Illinois,Central,Furniture,Chairs,470.302,7,-87.3418
13-06-2019,Shirley Daniels,Home Office,Chicago,Illinois,Central,Technology,Phones,47.984,2,5.998
23-04-2016,Theresa Swint,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Binders,2.502,3,-1.7514
01-05-2017,Jennifer Braxton,Corporate,Los Angeles,California,West,Technology,Phones,88.752,3,11.094
19-07-2017,Thais Sissman,Consumer,Phoenix,Arizona,West,Office Supplies,Binders,2.025,1,-1.35
26-11-2018,Mark Cousins,Corporate,Mobile,Alabama,South,Office Supplies,Paper,70.98,7,34.7802
26-11-2018,Mark Cousins,Corporate,Mobile,Alabama,South,Office Supplies,Binders,91.68,3,45.84
26-11-2018,Mark Cousins,Corporate,Mobile,Alabama,South,Office Supplies,Binders,33.75,5,16.875
26-11-2018,Mark Cousins,Corporate,Mobile,Alabama,South,Technology,Machines,3040,8,1459.2
12-06-2019,Maria Etezadi,Home Office,Columbus,Georgia,South,Office Supplies,Binders,91.2,3,41.952
12-06-2019,Maria Etezadi,Home Office,Columbus,Georgia,South,Furniture,Tables,452.94,3,67.941
17-08-2017,Shaun Chance,Corporate,New Bedford,Massachusetts,East,Office Supplies,Binders,52.2,9,23.49
25-09-2018,Nicole Hansen,Corporate,Irving,Texas,Central,Office Supplies,Labels,15.936,4,5.1792
04-05-2016,Andrew Allen,Consumer,Middletown,Connecticut,East,Furniture,Furnishings,27.46,2,9.8856
01-12-2017,Logan Currie,Consumer,Seattle,Washington,West,Office Supplies,Binders,55.424,2,19.3984
11-03-2018,Mick Brown,Consumer,Vineland,New Jersey,East,Furniture,Tables,244.006,2,-31.3722
26-08-2018,Linda Cazamias,Corporate,Pasadena,Texas,Central,Technology,Accessories,159.984,2,43.9956
26-08-2018,Linda Cazamias,Corporate,Pasadena,Texas,Central,Furniture,Chairs,1024.716,6,-29.2776
16-12-2018,Keith Dawkins,Corporate,New York City,New York,East,Office Supplies,Fasteners,3.68,2,1.8032
08-08-2016,Maria Bertelson,Consumer,Glendale,Arizona,West,Furniture,Furnishings,121.376,4,-3.0344
08-08-2016,Maria Bertelson,Consumer,Glendale,Arizona,West,Technology,Accessories,95.976,3,-10.7973
16-05-2017,Tracy Hopkins,Home Office,Jacksonville,Florida,South,Technology,Accessories,255.968,4,31.996
09-12-2019,Damala Kotsonis,Corporate,Detroit,Michigan,Central,Furniture,Chairs,872.94,3,226.9644
09-12-2019,Damala Kotsonis,Corporate,Detroit,Michigan,Central,Office Supplies,Binders,41.54,2,19.5238
09-12-2019,Damala Kotsonis,Corporate,Detroit,Michigan,Central,Office Supplies,Paper,12.96,2,6.2208
24-09-2017,Odella Nelson,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Art,6.848,2,0.5992
11-07-2019,Katherine Nockton,Corporate,Los Angeles,California,West,Office Supplies,Labels,8.67,3,4.0749
01-12-2017,Neoma Murray,Consumer,Houston,Texas,Central,Furniture,Furnishings,6.688,4,-4.0128
19-11-2018,Nora Pelletier,Home Office,Niagara Falls,New York,East,Office Supplies,Art,17.28,6,5.0112
19-11-2018,Nora Pelletier,Home Office,Niagara Falls,New York,East,Office Supplies,Binders,17.712,3,6.4206
19-03-2019,Catherine Glotzbach,Home Office,New York City,New York,East,Office Supplies,Labels,28.91,7,13.2986
13-11-2018,Cindy Stewart,Consumer,Thomasville,North Carolina,South,Office Supplies,Supplies,52.136,7,5.8653
19-11-2019,Katherine Ducich,Consumer,Westminster,California,West,Technology,Phones,31.968,4,2.3976
02-12-2018,Mike Kennedy,Consumer,San Francisco,California,West,Office Supplies,Paper,25.92,4,12.4416
02-12-2018,Mike Kennedy,Consumer,San Francisco,California,West,Office Supplies,Paper,40.46,7,19.8254
02-12-2018,Mike Kennedy,Consumer,San Francisco,California,West,Office Supplies,Storage,33.87,3,8.8062
25-08-2019,Don Weiss,Consumer,Jackson,Tennessee,South,Office Supplies,Art,9.728,2,1.7024
25-08-2019,Don Weiss,Consumer,Jackson,Tennessee,South,Office Supplies,Paper,3.424,1,1.07
14-10-2018,Christine Phan,Corporate,Seattle,Washington,West,Technology,Accessories,177,3,30.09
27-11-2016,Maxwell Schwartz,Consumer,New York City,New York,East,Office Supplies,Fasteners,3.76,2,1.316
03-11-2017,Corinna Mitchell,Home Office,Los Angeles,California,West,Technology,Phones,1212.848,7,106.1242
03-11-2017,Corinna Mitchell,Home Office,Los Angeles,California,West,Technology,Accessories,89.97,3,37.7874
03-11-2017,Corinna Mitchell,Home Office,Los Angeles,California,West,Furniture,Furnishings,42.6,3,16.614
29-11-2016,Corey-Lock,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Labels,5.04,2,1.764
30-04-2019,Dionis Lloyd,Corporate,New York City,New York,East,Office Supplies,Envelopes,62.96,4,28.332
24-11-2019,Todd Sumrall,Corporate,New York City,New York,East,Office Supplies,Paper,5.88,1,2.8812
24-11-2019,Todd Sumrall,Corporate,New York City,New York,East,Furniture,Chairs,977.292,6,173.7408
30-10-2019,Jane Waco,Corporate,Vancouver,Washington,West,Furniture,Furnishings,9.64,2,3.6632
17-12-2016,Roy Französisch,Consumer,Columbus,Georgia,South,Office Supplies,Art,40.05,3,11.214
04-09-2019,John Dryer,Consumer,Coppell,Texas,Central,Office Supplies,Art,10.192,7,3.185
04-09-2019,John Dryer,Consumer,Coppell,Texas,Central,Office Supplies,Storage,16.784,1,-0.2098
04-09-2019,John Dryer,Consumer,Coppell,Texas,Central,Office Supplies,Art,13.12,5,3.772
17-10-2018,Neil Knudson,Home Office,San Francisco,California,West,Office Supplies,Binders,18.16,5,6.583
12-11-2019,Nathan Gelder,Consumer,Austin,Texas,Central,Office Supplies,Paper,16.056,3,5.8203
12-11-2019,Nathan Gelder,Consumer,Austin,Texas,Central,Office Supplies,Paper,223.056,9,69.705
12-11-2019,Nathan Gelder,Consumer,Austin,Texas,Central,Office Supplies,Storage,540.048,3,-47.2542
24-11-2018,Alyssa Tate,Home Office,Los Angeles,California,West,Technology,Phones,33.52,2,3.352
24-11-2018,Alyssa Tate,Home Office,Los Angeles,California,West,Furniture,Furnishings,9.94,2,3.0814
01-08-2017,Pauline Chand,Home Office,Los Angeles,California,West,Office Supplies,Art,6.72,4,3.36
01-08-2017,Pauline Chand,Home Office,Los Angeles,California,West,Furniture,Tables,1004.976,6,-175.8708
24-12-2019,Andy Reiter,Consumer,New York City,New York,East,Office Supplies,Binders,17.88,3,5.5875
17-09-2018,Cindy Stewart,Consumer,Columbus,Georgia,South,Technology,Machines,396,4,190.08
10-12-2019,Lindsay Shagiari,Home Office,Omaha,Nebraska,Central,Office Supplies,Binders,34.5,3,15.525
12-09-2019,Jessica Myrick,Consumer,Los Angeles,California,West,Furniture,Furnishings,8.36,2,3.0096
24-06-2019,Nicole Hansen,Corporate,Pomona,California,West,Office Supplies,Art,385.6,8,111.824
24-06-2019,Nicole Hansen,Corporate,Pomona,California,West,Office Supplies,Art,35.82,9,11.8206
18-08-2019,Russell Applegate,Consumer,Dallas,Texas,Central,Office Supplies,Storage,200.064,3,12.504
18-08-2019,Russell Applegate,Consumer,Dallas,Texas,Central,Office Supplies,Binders,21.38,5,-33.139
18-08-2019,Russell Applegate,Consumer,Dallas,Texas,Central,Office Supplies,Binders,6.744,4,-11.4648
11-12-2019,Arianne Irving,Consumer,Philadelphia,Pennsylvania,East,Furniture,Chairs,63.686,1,-9.098
10-12-2019,Michael Chen,Consumer,North Las Vegas,Nevada,West,Furniture,Tables,1669.6,4,116.872
03-02-2016,Tom Boeckenhauer,Consumer,Seattle,Washington,West,Office Supplies,Binders,83.84,2,27.248
03-02-2016,Tom Boeckenhauer,Consumer,Seattle,Washington,West,Office Supplies,Binders,13.272,3,4.3134
11-02-2019,Victoria Wilson,Corporate,San Francisco,California,West,Office Supplies,Binders,21.336,7,7.7343
16-04-2019,Paul Lucas,Home Office,Chicago,Illinois,Central,Office Supplies,Art,16.52,5,2.065
06-12-2017,Gary Hwang,Consumer,Tucson,Arizona,West,Furniture,Furnishings,206.112,6,48.9516
06-12-2017,Gary Hwang,Consumer,Tucson,Arizona,West,Office Supplies,Paper,19.92,5,6.723
06-12-2017,Gary Hwang,Consumer,Tucson,Arizona,West,Office Supplies,Paper,198.272,8,61.96
06-12-2017,Gary Hwang,Consumer,Tucson,Arizona,West,Office Supplies,Storage,247.104,6,-58.6872
06-12-2017,Gary Hwang,Consumer,Tucson,Arizona,West,Office Supplies,Art,86.304,6,9.7092
22-07-2018,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,Office Supplies,Art,4.16,2,0.364
22-07-2018,Caroline Jumper,Consumer,Allentown,Pennsylvania,East,Furniture,Furnishings,11.648,2,3.3488
07-11-2017,Mike Caudle,Corporate,Newark,Delaware,East,Office Supplies,Fasteners,26.18,7,0.5236
07-11-2017,Mike Caudle,Corporate,Newark,Delaware,East,Office Supplies,Paper,7.3,2,3.431
26-03-2017,Benjamin Venier,Corporate,Miami,Florida,South,Office Supplies,Paper,74.352,3,23.235
31-08-2019,Jeremy Farry,Consumer,Tempe,Arizona,West,Office Supplies,Storage,10.744,1,0.8058
31-08-2019,Jeremy Farry,Consumer,Tempe,Arizona,West,Office Supplies,Fasteners,8.376,3,2.7222
04-12-2018,Ellis Ballard,Corporate,New York City,New York,East,Office Supplies,Storage,212.88,6,0
10-02-2019,Mike Pelletier,Home Office,Laguna Niguel,California,West,Furniture,Bookcases,203.983,2,16.7986
29-10-2018,Jim Mitchum,Corporate,Bridgeton,New Jersey,East,Office Supplies,Storage,40.74,3,0.4074
29-10-2018,Jim Mitchum,Corporate,Bridgeton,New Jersey,East,Office Supplies,Appliances,11.67,3,3.0342
15-09-2019,Carl Ludwig,Consumer,Everett,Massachusetts,East,Technology,Phones,39.99,1,11.5971
15-09-2019,Carl Ludwig,Consumer,Everett,Massachusetts,East,Office Supplies,Art,16.28,2,6.512
15-09-2019,Carl Ludwig,Consumer,Everett,Massachusetts,East,Furniture,Bookcases,782.94,3,203.5644
15-09-2019,Carl Ludwig,Consumer,Everett,Massachusetts,East,Office Supplies,Binders,242.48,7,116.3904
11-03-2016,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,Furniture,Furnishings,8.32,5,2.288
11-03-2016,Chloris Kastensmidt,Consumer,Columbus,Ohio,East,Office Supplies,Fasteners,10.464,6,1.7004
04-02-2016,Deborah Brumfield,Home Office,San Diego,California,West,Office Supplies,Binders,82.896,3,29.0136
04-02-2016,Deborah Brumfield,Home Office,San Diego,California,West,Office Supplies,Paper,34.24,4,16.0928
31-12-2016,Pamela Coakley,Corporate,Watertown,New York,East,Furniture,Bookcases,1573.488,7,196.686
23-11-2017,Victoria Brennan,Corporate,San Antonio,Texas,Central,Office Supplies,Paper,335.52,4,117.432
23-11-2017,Victoria Brennan,Corporate,San Antonio,Texas,Central,Office Supplies,Binders,23.912,2,-40.6504
23-11-2017,Victoria Brennan,Corporate,San Antonio,Texas,Central,Office Supplies,Storage,27.056,2,2.3674
06-07-2016,Emily Phan,Consumer,New York City,New York,East,Technology,Copiers,559.992,1,174.9975
13-11-2019,Maria Etezadi,Home Office,Houston,Texas,Central,Office Supplies,Appliances,9.324,6,-24.7086
17-06-2018,Ivan Gibson,Consumer,San Diego,California,West,Office Supplies,Paper,111.96,2,54.8604
03-05-2016,Joni Sundaresam,Home Office,Appleton,Wisconsin,Central,Office Supplies,Labels,21.56,7,10.3488
16-10-2019,Bobby Odegard,Consumer,Richmond,Kentucky,South,Office Supplies,Binders,124.75,5,57.385
06-02-2017,Victoria Wilson,Corporate,Bellevue,Washington,West,Office Supplies,Art,5.28,3,1.5312
04-09-2019,Aimee Bixby,Consumer,Long Beach,New York,East,Technology,Accessories,91.96,4,39.5428
09-05-2018,Julia West,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Envelopes,9.344,1,3.504
09-05-2018,Julia West,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Art,79.36,5,9.92
16-03-2017,Jeremy Ellison,Consumer,Seattle,Washington,West,Furniture,Tables,171.96,2,44.7096
09-04-2018,Edward Becker,Corporate,Seattle,Washington,West,Office Supplies,Binders,35.352,9,12.8151
04-04-2016,Paul Knutson,Home Office,San Francisco,California,West,Office Supplies,Labels,18.9,6,9.072
05-09-2019,Christopher Schild,Home Office,Seattle,Washington,West,Office Supplies,Art,2.78,1,0.7228
30-06-2019,Sheri Gordon,Consumer,New York City,New York,East,Furniture,Tables,1044.63,5,-295.9785
09-11-2017,Charlotte Melton,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Paper,11.352,3,4.1151
04-03-2016,Clay Ludtke,Consumer,Columbia,South Carolina,South,Office Supplies,Storage,354.9,5,17.745
19-03-2017,Jesus Ocampo,Home Office,Seattle,Washington,West,Technology,Phones,453.576,3,39.6879
29-11-2017,Anthony Witt,Consumer,Allen,Texas,Central,Technology,Accessories,21.48,3,-0.2685
29-11-2017,Anthony Witt,Consumer,Allen,Texas,Central,Office Supplies,Binders,8.784,4,-13.6152
11-06-2019,Dianna Vittorini,Consumer,Los Angeles,California,West,Office Supplies,Paper,122.97,3,60.2553
26-11-2019,Adam Hart,Corporate,Atlanta,Georgia,South,Office Supplies,Art,12.84,3,3.7236
